mapping,random_seed,platform.processor_1.type,passed,type,design_centering.perturbation.perturbation_type,threshold,trace,platform,kpn,representation,log_level,platform.name,platform.processor_0.type
"[57, 31, 32, 45, 72, 9, 71, 14, 5, 83]",6,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[40, 31, 73, 6, 59, 50, 42, 9, 31, 38]",6,ARM_CORTEX_A15,50.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[44, 41, 55, 13, 55, 65, 20, 68, 75, 46]",6,ARM_CORTEX_A15,10.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[53, 31, 81, 4, 36, 15, 20, 60, 18, 24]",6,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[28, 14, 10, 65, 14, 64, 54, 24, 35, 57]",6,ARM_CORTEX_A15,10.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[80, 68, 77, 69, 71, 49, 41, 69, 34, 19]",6,ARM_CORTEX_A15,90.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[66, 78, 72, 60, 28, 19, 5, 64, 18, 65]",6,ARM_CORTEX_A15,70.0,center,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[35, 48, 75, 28, 5, 40, 62, 27, 19, 67]",6,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[24, 64, 9, 11, 8, 51, 75, 74, 73, 15]",6,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[34, 83, 41, 74, 24, 66, 6, 76, 29, 51]",6,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[28, 4, 71, 48, 63, 20, 35, 23, 18, 48]",6,ARM_CORTEX_A15,60.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[81, 43, 38, 66, 10, 49, 15, 26, 75, 72]",6,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[2, 31, 55, 81, 57, 36, 63, 58, 45, 67]",6,ARM_CORTEX_A15,60.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[12, 68, 13, 8, 9, 44, 14, 74, 84, 57]",6,ARM_CORTEX_A15,50.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[58, 48, 4, 28, 73, 44, 58, 67, 45, 60]",6,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[26, 42, 24, 17, 56, 62, 74, 31, 57, 3]",6,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[50, 36, 50, 24, 26, 34, 24, 73, 33, 8]",6,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[84, 18, 47, 72, 38, 64, 9, 70, 61, 68]",4,ARM_CORTEX_A15,80.0,center,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[50, 51, 68, 39, 12, 5, 67, 9, 43, 10]",4,ARM_CORTEX_A15,60.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[22, 58, 6, 71, 72, 79, 83, 17, 60, 77]",4,ARM_CORTEX_A15,30.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[46, 9, 40, 20, 50, 42, 54, 15, 46, 61]",4,ARM_CORTEX_A15,50.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[55, 70, 58, 83, 3, 54, 43, 44, 38, 22]",4,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[45, 12, 35, 20, 23, 18, 23, 84, 47, 42]",4,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[65, 16, 42, 25, 78, 60, 8, 69, 55, 51]",4,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[57, 30, 11, 58, 60, 73, 38, 51, 36, 76]",4,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[76, 6, 1, 72, 47, 63, 20, 20, 13, 38]",4,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[57, 24, 1, 60, 57, 56, 71, 67, 19, 77]",4,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[3, 81, 24, 5, 14, 62, 61, 60, 43, 13]",4,ARM_CORTEX_A15,60.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[67, 61, 62, 76, 25, 59, 68, 72, 71, 80]",4,ARM_CORTEX_A15,100.0,center,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[50, 57, 48, 18, 80, 67, 46, 81, 73, 8]",4,ARM_CORTEX_A15,30.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[17, 23, 66, 56, 15, 55, 35, 42, 33, 66]",4,ARM_CORTEX_A15,20.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[77, 44, 77, 22, 7, 35, 36, 36, 0, 76]",4,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[55, 71, 61, 7, 30, 2, 55, 17, 23, 42]",4,ARM_CORTEX_A15,20.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[59, 32, 67, 13, 76, 76, 62, 21, 26, 25]",4,ARM_CORTEX_A15,30.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[56, 46, 73, 45, 11, 11, 67, 11, 16, 16]",4,ARM_CORTEX_A15,50.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[49, 61, 47, 12, 81, 56, 4, 0, 31, 40]",4,ARM_CORTEX_A15,20.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[34, 80, 70, 8, 17, 41, 17, 82, 0, 66]",4,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[37, 19, 37, 73, 44, 68, 24, 68, 3, 4]",4,ARM_CORTEX_A15,50.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[44, 29, 8, 14, 60, 78, 25, 65, 1, 41]",4,ARM_CORTEX_A15,50.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[9, 74, 83, 80, 80, 65, 24, 0, 75, 78]",6,ARM_CORTEX_A15,40.0,center,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[15, 78, 22, 17, 75, 72, 76, 28, 31, 62]",6,ARM_CORTEX_A15,70.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[80, 68, 77, 69, 71, 49, 41, 69, 34, 19]",6,ARM_CORTEX_A15,20.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[54, 18, 38, 80, 47, 70, 81, 14, 15, 81]",6,ARM_CORTEX_A15,40.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[25, 53, 60, 47, 27, 34, 45, 19, 24, 82]",6,ARM_CORTEX_A15,40.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[27, 76, 37, 65, 52, 55, 77, 53, 84, 72]",6,ARM_CORTEX_A15,10.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[44, 41, 55, 13, 55, 65, 20, 68, 75, 46]",6,ARM_CORTEX_A15,20.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[53, 31, 81, 4, 36, 15, 20, 60, 18, 24]",6,ARM_CORTEX_A15,50.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[40, 31, 73, 6, 59, 50, 42, 9, 31, 38]",6,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[28, 14, 10, 65, 14, 64, 54, 24, 35, 57]",6,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 31, 32, 45, 72, 9, 71, 14, 5, 83]",6,ARM_CORTEX_A15,60.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[55, 14, 15, 71, 78, 61, 55, 60, 60, 60]",4,ARM_CORTEX_A15,30.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[22, 58, 6, 71, 72, 79, 83, 17, 60, 77]",4,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[71, 3, 14, 34, 5, 57, 33, 66, 82, 56]",4,ARM_CORTEX_A15,60.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[57, 24, 1, 60, 57, 56, 71, 67, 19, 77]",4,ARM_CORTEX_A15,60.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[47, 24, 80, 26, 0, 73, 56, 70, 6, 73]",4,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[65, 16, 42, 25, 78, 60, 8, 69, 55, 51]",4,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[57, 30, 11, 58, 60, 73, 38, 51, 36, 76]",4,ARM_CORTEX_A15,80.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[73, 25, 29, 60, 20, 2, 64, 11, 33, 60]",4,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[3, 81, 24, 5, 14, 62, 61, 60, 43, 13]",4,ARM_CORTEX_A15,60.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[77, 39, 4, 70, 10, 13, 78, 47, 81, 74]",4,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[58, 59, 29, 35, 49, 44, 30, 65, 55, 3]",4,ARM_CORTEX_A15,40.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[17, 70, 7, 80, 22, 36, 18, 40, 1, 72]",4,ARM_CORTEX_A15,30.0,center,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[59, 6, 22, 40, 4, 53, 54, 21, 75, 75]",4,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[53, 50, 16, 60, 8, 69, 55, 65, 67, 55]",4,ARM_CORTEX_A15,100.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[48, 59, 82, 41, 19, 6, 8, 71, 76, 2]",4,ARM_CORTEX_A15,70.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[45, 63, 47, 55, 12, 40, 63, 31, 36, 0]",4,ARM_CORTEX_A15,20.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[61, 11, 58, 60, 73, 38, 51, 36, 57, 30]",4,ARM_CORTEX_A15,10.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[61, 75, 43, 1, 28, 16, 45, 13, 1, 46]",4,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[51, 54, 28, 24, 23, 7, 8, 40, 28, 36]",4,ARM_CORTEX_A15,40.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[61, 82, 34, 5, 57, 33, 66, 82, 71, 8]",4,ARM_CORTEX_A15,30.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[58, 40, 37, 76, 49, 44, 30, 65, 55, 27]",4,ARM_CORTEX_A15,60.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[7, 40, 17, 71, 56, 71, 67, 19, 57, 10]",4,ARM_CORTEX_A15,10.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[16, 40, 44, 17, 69, 78, 0, 41, 83, 27]",9,ARM_CORTEX_A15,70.0,center,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[5, 68, 60, 31, 72, 51, 17, 26, 12, 3]",9,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[59, 77, 33, 53, 3, 2, 73, 20, 7, 50]",9,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[50, 23, 43, 20, 16, 65, 30, 77, 1, 65]",9,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[21, 4, 50, 54, 75, 49, 35, 6, 64, 70]",9,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[77, 31, 80, 34, 44, 24, 1, 10, 48, 26]",9,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[7, 56, 59, 83, 71, 32, 20, 84, 68, 6]",9,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[14, 44, 80, 82, 60, 0, 1, 63, 16, 51]",9,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[82, 56, 84, 55, 19, 64, 48, 63, 21, 20]",9,ARM_CORTEX_A15,40.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[59, 50, 48, 15, 42, 27, 55, 41, 5, 50]",9,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[64, 34, 81, 54, 14, 7, 0, 77, 24, 1]",9,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[35, 11, 71, 9, 76, 2, 78, 62, 15, 2]",1,ARM_CORTEX_A15,80.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[20, 1, 52, 59, 21, 5, 12, 45, 2, 22]",1,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[32, 7, 5, 65, 47, 5, 4, 50, 67, 22]",1,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[33, 11, 34, 47, 49, 61, 53, 22, 16, 84]",1,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[82, 9, 25, 48, 51, 45, 24, 69, 65, 69]",1,ARM_CORTEX_A15,10.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[74, 4, 78, 84, 78, 28, 63, 21, 36, 7]",1,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[24, 18, 48, 10, 1, 7, 35, 11, 63, 3]",1,ARM_CORTEX_A15,40.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[49, 83, 11, 6, 54, 83, 53, 35, 6, 61]",1,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[34, 73, 82, 39, 43, 18, 72, 23, 6, 62]",1,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[34, 16, 71, 20, 49, 52, 73, 38, 38, 74]",1,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[67, 61, 42, 78, 79, 55, 24, 74, 18, 71]",1,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[42, 8, 38, 68, 46, 6, 43, 1, 75, 56]",7,ARM_CORTEX_A15,80.0,center,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[13, 34, 33, 31, 30, 74, 8, 31, 83, 37]",7,ARM_CORTEX_A15,20.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[8, 45, 11, 25, 57, 46, 80, 80, 48, 71]",7,ARM_CORTEX_A15,50.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[84, 43, 26, 76, 41, 23, 26, 70, 52, 27]",7,ARM_CORTEX_A15,40.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[70, 63, 23, 19, 40, 76, 25, 31, 83, 49]",7,ARM_CORTEX_A15,60.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[19, 34, 51, 39, 4, 75, 9, 59, 13, 64]",7,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[10, 79, 23, 53, 18, 27, 18, 7, 57, 33]",7,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[71, 83, 61, 21, 26, 28, 57, 70, 11, 83]",7,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[47, 1, 47, 49, 54, 35, 84, 31, 65, 50]",7,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[21, 20, 11, 46, 16, 70, 11, 21, 36, 26]",7,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[47, 68, 35, 60, 31, 83, 2, 82, 32, 76]",7,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[74, 75, 23, 43, 70, 64, 38, 64, 67, 64]",8,ARM_CORTEX_A15,80.0,center,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[58, 43, 1, 59, 67, 0, 6, 71, 71, 73]",8,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[14, 70, 6, 34, 39, 29, 9, 39, 55, 63]",8,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[76, 18, 7, 65, 20, 20, 2, 78, 18, 14]",8,ARM_CORTEX_A15,60.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[37, 80, 4, 77, 63, 26, 71, 62, 57, 9]",8,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[46, 16, 42, 14, 81, 9, 56, 77, 66, 16]",8,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 1, 59, 29, 75, 38, 34, 9, 24, 82]",8,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[12, 1, 53, 33, 7, 29, 21, 24, 73, 33]",8,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[17, 20, 13, 57, 35, 9, 52, 53, 64, 52]",8,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[64, 56, 42, 39, 13, 79, 1, 5, 8, 36]",8,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[56, 31, 36, 70, 80, 23, 70, 23, 72, 51]",8,ARM_CORTEX_A15,50.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[61, 36, 3, 9, 67, 50, 77, 24, 57, 3]",9,ARM_CORTEX_A15,10.0,center,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[47, 48, 15, 42, 27, 55, 41, 5, 59, 50]",9,ARM_CORTEX_A15,20.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[28, 45, 8, 72, 0, 43, 68, 24, 39, 20]",9,ARM_CORTEX_A15,10.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[67, 34, 44, 24, 1, 10, 48, 77, 78, 80]",9,ARM_CORTEX_A15,20.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[22, 60, 51, 67, 65, 30, 77, 1, 50, 56]",9,ARM_CORTEX_A15,20.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[71, 28, 19, 53, 30, 16, 31, 35, 61, 40]",9,ARM_CORTEX_A15,40.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[56, 54, 75, 49, 35, 6, 64, 21, 45, 50]",9,ARM_CORTEX_A15,20.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[45, 16, 56, 48, 72, 49, 31, 58, 5, 74]",9,ARM_CORTEX_A15,20.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[7, 82, 60, 0, 1, 63, 16, 14, 19, 80]",9,ARM_CORTEX_A15,10.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
