"","X","platform","representation.target_distortion","representation.extra_dimensions","representation","rel_distance","rel_runtime"
"284",284,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55223087493254,1.69916887342201
"285",285,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55211934922498,1.33677725519559
"286",286,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16573510324223,1.07101488974195
"287",287,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.73282685368132,1.04072491968139
"288",288,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.71916311773651,1.90023805593607
"289",289,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15349574781915,2.4097077430716
"290",290,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15649789467162,1.11288736782632
"291",291,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55223087493254,2.77274183475902
"292",292,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23075370258538,1.71498475626477
"293",293,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15961992720106,1.0151962486294
"294",294,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15949787470405,1.3639846457992
"295",295,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16261765719914,1.98827592916188
"296",296,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15349574781915,1.22391204637575
"297",297,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.71902661018053,1.92726473341523
"298",298,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.65843885191366,1.24309973482682
"299",299,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55781931962046,1.7945329795529
"300",300,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15662003525825,1.42794198886142
"301",301,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.2383097072677,1.11195763731358
"302",302,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.24247256266625,2.05436101205054
"303",303,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15649789467162,1.17404575302079
"304",304,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.65393381176072,1.05443656961749
"305",305,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.66331754015974,1.05375664938207
"306",306,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.91610839586231,1.05449472707608
"307",307,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15961992720106,1.87491994357536
"308",308,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.67771068670562,1.87607514333153
"309",309,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72934754738759,1.00358560562215
"310",310,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16261765719914,1.97899605304219
"311",311,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.1627396182234,2.88088201686354
"312",312,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15349574781915,1.24512149136742
"313",313,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.91610839586231,2.69241779973115
"314",314,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72586499203169,1.99711316577667
"315",315,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72237917849441,1.81451750548243
"316",316,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72251556310909,1.09292570159308
"317",317,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.66331754015974,1.57750360848914
"318",318,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72237917849441,1.2755007687462
"319",319,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.24631731981045,1.06285443623658
"320",320,"exynos",1.001,FALSE,"MetricSpaceEmbedding",5.25000253042132,2.01031860290275
"321",321,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.91346706201531,1.81021106572965
"322",322,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55781931962046,1.17664070046219
"323",323,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.66799702791821,1.17404682791343
"324",324,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15649789467162,1.07438901307082
"325",325,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72934754738759,1.04255801899929
"326",326,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.73616703866707,1.4947910600408
"327",327,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55497022602201,1.85370020158904
"328",328,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.67285826996849,1.81764710113637
"329",329,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.2543052287114,2.65196321061524
"330",330,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72251556310909,1.24532083871258
"331",331,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.22270741862368,1.00270975749401
"332",332,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16573510324223,1.00284439652499
"333",333,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55211934922498,1.5525748854298
"334",334,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.54937828151612,1.31769837534392
"335",335,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.24631731981045,1.47984606209237
"336",336,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.71916311773651,1.04616126316293
"337",337,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16573510324223,1.81729364452288
"338",338,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.64413280613696,1.82201036860042
"339",339,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.1627396182234,1.90157706821338
"340",340,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.66331754015974,1.04865397924026
"341",341,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23846647802396,1.04624314053492
"342",342,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.24647370388272,1.77900668159192
"343",343,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72921141263205,1.1819989755585
"344",344,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.1627396182234,1.92999305422042
"345",345,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55223087493254,1.62139019499073
"346",346,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23445543158758,1.82659839044987
"347",347,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.1627396182234,1.02778502301631
"348",348,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72586499203169,1.7805878928857
"349",349,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55223087493254,3.57191377078386
"350",350,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55497022602201,1.70654504628675
"351",351,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72934754738759,1.1668721677769
"352",352,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.64884618612474,1.02183170785802
"353",353,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16261765719914,1.22809848350149
"354",354,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.54663556127745,1.09271624095192
"355",355,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.2423159856101,1.81725432205624
"356",356,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23846647802396,1.88724470487372
"357",357,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.54937828151612,1.31117222940571
"358",358,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16573510324223,1.05666653964324
"359",359,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.24247256266625,1.29123189577765
"360",360,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23445543158758,1.00004124652593
"361",361,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.64394079498559,1.34103942843955
"362",362,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.2423159856101,1.79978428094725
"363",363,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.65374250975978,1.17388067403758
"364",364,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.71567101691915,1.11502765165512
"365",365,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.63921865447545,1.08204491464187
"366",366,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.21495683696319,1.00002016974488
"367",367,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.73616703866707,1.01555837188372
"368",368,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72251556310909,1.5796383238937
"369",369,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15649789467162,1.41344428446991
"370",370,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.1627396182234,1.86983569612799
"371",371,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.2383097072677,1.9993744576778
"372",372,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.24247256266625,1.51359768735031
"373",373,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16573510324223,2.00368525042638
"374",374,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.2383097072677,1.41919136440865
"375",375,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.91610839586231,1.05441815351737
"376",376,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.54937828151612,1.98714997159387
"377",377,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.71902661018053,1.26743486178652
"378",378,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72934754738759,1.36082586953253
"379",379,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72586499203169,1.35842402161474
"380",380,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23461238914758,1.73622926517335
"381",381,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.2423159856101,1.19357861568694
"382",382,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23846647802396,1.84534548089719
"383",383,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55781931962046,1.02283657388266
"384",384,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72586499203169,1.99101900194111
"385",385,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.9109276871332,1.49691766577691
"386",386,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55211934922498,2.00697619324527
"387",387,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.6586298159888,1.44530141698705
"388",388,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.73269084581937,1.73099255028757
"389",389,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.65374250975978,1.04517691890982
"390",390,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.66331754015974,1.26791007822573
"391",391,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23445543158758,1.0677633347277
"392",392,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16573510324223,1.55370573161599
"393",393,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72934754738759,2.12589657260729
"394",394,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72921141263205,1.32385752838113
"395",395,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.65355119396733,1.08923036392894
"396",396,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15349574781915,1.37963386648765
"397",397,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72934754738759,1.0975591713063
"398",398,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72251556310909,2.96646898177584
"399",399,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72237917849441,1.0002557525561
"400",400,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.91346706201531,1.05648776702034
"401",401,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23445543158758,1.90610146761668
"402",402,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72586499203169,1.1184708572627
"403",403,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15349574781915,1.02665607255101
"404",404,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.1627396182234,1.73665412022023
"405",405,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.66331754015974,1.03881658211094
"406",406,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23445543158758,1.01251641747386
"407",407,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.1627396182234,1.0497398828769
"408",408,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.91610839586231,1.14715132091
"409",409,"exynos",1.001,FALSE,"MetricSpaceEmbedding",1.89631698769659,1.22910096099442
"410",410,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.73269084581937,1.78476235016425
"411",411,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23461238914758,2.32591400260711
"412",412,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23846647802396,1.49880031360039
"413",413,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23075370258538,1.53188117379869
"414",414,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.25430522871141,2.67447558903108
"415",415,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72934754738759,1.86062699625343
"416",416,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.65824787411997,1.07370064755989
"417",417,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.24247256266625,2.32335657902417
"418",418,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16573510324223,1.79868698384499
"419",419,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55223087493254,1.67913268764122
"420",420,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.65374250975978,1.05047124777279
"421",421,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.54663556127745,1.38437567329543
"422",422,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.91346706201531,2.00400446718579
"423",423,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72934754738759,1.17242557252825
"424",424,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23846647802396,1.1603732773402
"425",425,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.66818730790795,1.78722153913092
"426",426,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.64884618612474,1.01795508518419
"427",427,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16261765719914,1.86672720477549
"428",428,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16573510324224,1.10075648837459
"429",429,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.66799702791821,1.05842180220473
"430",430,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.22673306866413,1.63976564283831
"431",431,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15949787470405,1.25117263943735
"432",432,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.24647370388272,1.0375855104186
"433",433,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16573510324223,1.00142310735521
"434",434,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23059655755226,1.05281923894555
"435",435,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72934754738759,1.00656922802419
"436",436,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.1504914294447,1.61833796098335
"437",437,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23846647802396,1.30111783380763
"438",438,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23846647802396,1.1273192713233
"439",439,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16261765719914,1.15054882219753
"440",440,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23461238914758,1.1395314901523
"441",441,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15961992720106,1.98159432832457
"442",442,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72921141263205,1.09749322398491
"443",443,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.63921865447545,1.10287708618096
"444",444,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.65355119396733,1.82650069043524
"445",445,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23445543158758,1.82495216075098
"446",446,"exynos",1.001,FALSE,"MetricSpaceEmbedding",5.25000253042132,1.14851414557346
"447",447,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15662003525825,1.17198383690095
"448",448,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.73616703866707,1.12487783046422
"449",449,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.67771068670562,1.72095979229572
"450",450,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55497022602201,1.71254066922008
"451",451,"exynos",1.001,FALSE,"MetricSpaceEmbedding",1.92324088719021,1.210256227585
"452",452,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55781931962046,1.02119433214923
"453",453,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72934754738759,1.62165736577093
"454",454,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15662003525825,1.44209212970879
"455",455,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.71902661018053,1.17285753689868
"456",456,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23059655755226,1.07840804825162
"457",457,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72934754738759,1.43253425384233
"458",458,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15349574781915,1.84158984994974
"459",459,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.55211934922498,1.81189147611701
"460",460,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.67285826996849,2.20634742551677
"461",461,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15662003525825,1.10393602298504
"462",462,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23846647802396,1.00011488516233
"463",463,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72600124905346,1.90384804651428
"464",464,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.22673306866413,1.7081750159165
"465",465,"exynos",1.001,FALSE,"MetricSpaceEmbedding",1.91647914671713,1.85180513745188
"466",466,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.65824787411997,1.01030843409271
"467",467,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.91346706201531,1.1749911575281
"468",468,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.73269084581937,1.77223749414581
"469",469,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.64884618612474,1.01620595183264
"470",470,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23445543158758,1.08033874009911
"471",471,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.73269084581937,1.14037384765372
"472",472,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.1688502180749,1.17169055982196
"473",473,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.73269084581937,2.91111337818247
"474",474,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.24247256266625,1.826591074557
"475",475,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.22673306866413,1.03693995455049
"476",476,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.1627396182234,2.0573177290855
"477",477,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.73269084581937,1.00281376735549
"478",478,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72251556310909,1.83352325634789
"479",479,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72921141263205,1.31096613824809
"480",480,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15349574781915,1.00017190315764
"481",481,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16261765719914,1.10269327861954
"482",482,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16573510324223,1.01326844179337
"483",483,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23059655755226,1.24496157620578
"484",484,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.1627396182234,1.25307335060285
"485",485,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15961992720106,1.59366700395258
"486",486,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23846647802396,1.8799042433221
"487",487,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23846647802396,1.02136687128831
"488",488,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.23445543158758,1.04930175265764
"489",489,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.21883446060748,1.71432142072504
"490",490,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15949787470405,1.00135782058678
"491",491,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.73282685368132,1.70885364278759
"492",492,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.71916311773651,1.02198987426592
"493",493,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.1627396182234,1.86748924406187
"494",494,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72600124905346,1.90535468743802
"495",495,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15949787470405,1.33710141988968
"496",496,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.9109276871332,1.01339808782282
"497",497,"exynos",1.001,FALSE,"MetricSpaceEmbedding",1.90288358526857,1.01848190834373
"498",498,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72934754738759,1.07185144277208
"499",499,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.91346706201531,1.31528892394522
"500",500,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15349574781915,1.73099567725852
"501",501,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.16573510324223,2.0162574783898
"502",502,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15649789467162,2.16779354922136
"503",503,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.54937828151612,1.16101831707778
"504",504,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.15662003525825,1.82494631425627
"505",505,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.65374250975978,1.18448884120284
"506",506,"exynos",1.001,FALSE,"MetricSpaceEmbedding",4.9109276871332,1.49761300726321
"507",507,"exynos",1.001,FALSE,"MetricSpaceEmbedding",1.90315036405041,1.47497936730153
"508",508,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.24247256266625,1.61902361924406
"509",509,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.24647370388272,1.67803375625063
"510",510,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.65843885191366,1.4752175905114
"511",511,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.65374250975978,1.00072133138989
"512",512,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.64432480334591,1.19698181927533
"513",513,"exynos",1.001,FALSE,"MetricSpaceEmbedding",3.72921141263205,1.59128981624111
"514",514,"exynos",1.001,FALSE,"MetricSpaceEmbedding",2.63921865447545,1.09224224910769
