"","number_of_ues","rb","rb_per_ue","count"
"28819",8,292,78,1
"28820",8,292,85,2
"28821",8,292,88,1
"28822",8,292,96,1
"28823",8,293,52,1
"28824",8,293,60,6
"28825",8,293,64,1
"28826",8,293,68,1
"28827",8,293,72,2
"28828",8,293,84,2
"28829",8,293,100,3
"28830",8,294,60,2
"28831",8,294,64,4
"28832",8,294,80,1
"28833",8,294,82,1
"28834",8,294,84,1
"28835",8,294,90,1
"28836",8,294,92,1
"28837",8,294,100,2
"28838",8,295,52,1
"28839",8,295,56,1
"28840",8,295,60,3
"28841",8,295,68,3
"28842",8,295,76,2
"28843",8,295,79,1
"28844",8,295,96,2
"28845",8,295,100,2
"28846",8,296,60,2
"28847",8,296,64,3
"28848",8,296,68,1
"28849",8,296,88,2
"28850",8,296,100,1
"28851",8,297,64,2
"28852",8,297,72,1
"28853",8,297,77,1
"28854",8,297,80,2
"28855",8,297,84,1
"28856",8,297,88,2
"28857",8,297,92,1
"28858",8,297,100,2
"28859",8,298,60,1
"28860",8,298,64,1
"28861",8,298,68,3
"28862",8,298,74,2
"28863",8,298,76,1
"28864",8,298,96,1
"28865",8,298,100,1
"28866",8,299,84,1
"28867",8,299,96,1
"28868",8,300,60,1
"28869",8,300,64,2
"28870",8,300,66,1
"28871",8,300,80,1
"28872",8,300,96,1
"28873",8,301,56,1
"28874",8,301,64,1
"28875",8,301,71,1
"28876",8,301,76,1
"28877",8,301,81,1
"28878",8,301,88,1
"28879",8,301,92,2
"28880",8,301,96,3
"28881",8,301,97,1
"28882",8,302,68,1
"28883",8,302,70,1
"28884",8,302,92,3
"28885",8,302,100,1
"28886",8,303,60,2
"28887",8,303,64,2
"28888",8,303,72,1
"28889",8,303,88,1
"28890",8,303,92,1
"28891",8,303,96,1
"28892",8,303,100,1
"28893",8,304,56,1
"28894",8,304,60,1
"28895",8,304,64,2
"28896",8,304,68,1
"28897",8,304,75,1
"28898",8,304,80,1
"28899",8,304,88,1
"28900",8,304,96,2
"28901",8,305,56,1
"28902",8,305,59,1
"28903",8,305,60,1
"28904",8,305,64,3
"28905",8,305,68,1
"28906",8,305,75,1
"28907",8,305,80,1
"28908",8,305,92,1
"28909",8,305,96,2
"28910",8,305,100,1
"28911",8,306,60,1
"28912",8,306,64,1
"28913",8,306,66,1
"28914",8,306,80,1
"28915",8,306,88,1
"28916",8,306,92,1
"28917",8,306,100,1
"28918",8,307,60,2
"28919",8,307,65,1
"28920",8,307,68,3
"28921",8,307,70,1
"28922",8,307,76,1
"28923",8,307,77,1
"28924",8,307,84,1
"28925",8,307,88,1
"28926",8,307,92,1
"28927",8,308,64,1
"28928",8,308,68,1
"28929",8,308,76,1
"28930",8,308,88,1
"28931",8,308,92,2
"28932",8,308,100,1
"28933",8,309,72,3
"28934",8,309,80,1
"28935",8,309,83,1
"28936",8,309,84,1
"28937",8,309,88,2
"28938",8,309,96,1
"28939",8,309,100,2
"28940",8,310,60,4
"28941",8,310,64,1
"28942",8,310,66,1
"28943",8,310,73,1
"28944",8,310,92,2
"28945",8,310,100,3
"28946",8,311,76,1
"28947",8,311,77,1
"28948",8,311,80,1
"28949",8,311,84,1
"28950",8,311,88,1
"28951",8,311,92,4
"28952",8,312,60,1
"28953",8,312,64,1
"28954",8,312,68,1
"28955",8,312,72,1
"28956",8,312,76,1
"28957",8,312,80,1
"28958",8,312,88,3
"28959",8,313,56,2
"28960",8,313,60,3
"28961",8,313,64,1
"28962",8,313,68,2
"28963",8,313,80,1
"28964",8,313,81,1
"28965",8,313,85,1
"28966",8,313,88,1
"28967",8,313,92,1
"28968",8,313,96,1
"28969",8,313,100,1
"28970",8,314,56,1
"28971",8,314,60,2
"28972",8,314,68,2
"28973",8,314,71,1
"28974",8,314,72,1
"28975",8,314,74,1
"28976",8,314,80,1
"28977",8,314,84,1
"28978",8,314,88,1
"28979",8,314,96,2
"28980",8,314,100,1
"28981",8,315,60,1
"28982",8,315,63,1
"28983",8,315,68,1
"28984",8,315,72,1
"28985",8,315,84,1
"28986",8,315,92,2
"28987",8,315,95,1
"28988",8,315,96,1
"28989",8,315,100,2
"28990",8,316,56,1
"28991",8,316,61,1
"28992",8,316,68,1
"28993",8,316,76,1
"28994",8,316,80,1
"28995",8,316,96,2
"28996",8,316,100,2
"28997",8,317,60,1
"28998",8,317,72,1
"28999",8,317,76,1
"29000",8,317,96,1
"29001",8,318,66,1
"29002",8,318,76,1
"29003",8,318,80,1
"29004",8,318,88,1
"29005",8,318,96,1
"29006",8,318,100,1
"29007",8,319,64,1
"29008",8,319,68,1
"29009",8,319,72,1
"29010",8,319,74,1
"29011",8,319,92,1
"29012",8,320,53,1
"29013",8,320,64,1
"29014",8,320,68,1
"29015",8,320,72,2
"29016",8,320,84,1
"29017",8,320,92,3
"29018",8,320,96,1
"29019",8,320,100,1
"29020",8,321,56,1
"29021",8,321,60,1
"29022",8,321,64,1
"29023",8,321,67,1
"29024",8,321,68,1
"29025",8,321,80,1
"29026",8,321,84,1
"29027",8,321,88,1
"29028",8,321,92,1
"29029",8,321,96,2
"29030",8,321,100,4
"29031",8,322,60,1
"29032",8,322,70,1
"29033",8,322,74,1
"29034",8,322,88,2
"29035",8,322,92,1
"29036",8,322,96,1
"29037",8,322,100,1
"29038",8,323,80,1
"29039",8,323,92,2
"29040",8,323,100,1
"29041",8,324,72,1
"29042",8,324,80,1
"29043",8,324,88,2
"29044",8,324,92,2
"29045",8,324,96,1
"29046",8,324,100,1
"29047",8,325,65,1
"29048",8,325,72,1
"29049",8,325,76,1
"29050",8,325,83,1
"29051",8,325,88,1
"29052",8,325,92,1
"29053",8,325,100,1
"29054",8,326,60,1
"29055",8,326,72,1
"29056",8,326,73,1
"29057",8,326,88,1
"29058",8,326,91,1
"29059",8,326,100,2
"29060",8,327,72,1
"29061",8,327,80,1
"29062",8,327,92,1
"29063",8,327,96,2
"29064",8,328,72,2
"29065",8,328,75,1
"29066",8,328,79,2
"29067",8,328,80,1
"29068",8,328,96,1
"29069",8,329,80,2
"29070",8,329,92,1
"29071",8,329,96,1
"29072",8,329,100,1
"29073",8,330,68,2
"29074",8,330,76,1
"29075",8,330,85,1
"29076",8,330,92,1
"29077",8,331,59,1
"29078",8,331,67,1
"29079",8,331,72,1
"29080",8,331,84,1
"29081",8,331,88,2
"29082",8,331,100,5
"29083",8,332,68,1
"29084",8,332,92,3
"29085",8,332,100,1
"29086",8,333,64,3
"29087",8,333,68,1
"29088",8,333,88,3
"29089",8,333,96,1
"29090",8,333,100,3
"29091",8,334,83,1
"29092",8,334,92,2
"29093",8,334,96,1
"29094",8,334,100,1
"29095",8,335,56,1
"29096",8,335,68,1
"29097",8,335,70,2
"29098",8,335,78,1
"29099",8,335,84,1
"29100",8,335,85,1
"29101",8,335,100,2
"29102",8,336,60,1
"29103",8,336,65,1
"29104",8,336,72,1
"29105",8,336,76,1
"29106",8,336,88,1
"29107",8,336,100,2
"29108",8,337,68,2
"29109",8,337,72,1
"29110",8,337,88,2
"29111",8,337,92,2
"29112",8,337,96,1
"29113",8,338,60,1
"29114",8,338,64,1
"29115",8,338,65,1
"29116",8,338,76,1
"29117",8,338,77,1
"29118",8,338,88,3
"29119",8,338,92,2
"29120",8,338,100,1
"29121",8,339,60,1
"29122",8,339,64,1
"29123",8,339,72,1
"29124",8,339,76,1
"29125",8,339,96,1
"29126",8,339,100,3
"29127",8,340,72,1
"29128",8,340,76,1
"29129",8,340,92,1
"29130",8,340,96,1
"29131",8,341,68,1
"29132",8,341,72,1
"29133",8,341,80,1
"29134",8,341,100,1
"29135",8,342,60,1
"29136",8,342,92,2
"29137",8,342,96,1
"29138",8,342,100,1
"29139",8,343,60,1
"29140",8,343,65,1
"29141",8,343,88,1
"29142",8,343,100,1
"29143",8,344,64,1
"29144",8,344,80,2
"29145",8,344,92,1
"29146",8,344,96,1
"29147",8,345,56,1
"29148",8,345,100,3
"29149",8,346,68,2
"29150",8,346,72,1
"29151",8,346,88,1
"29152",8,346,96,1
"29153",8,347,64,1
"29154",8,347,88,1
"29155",8,347,92,3
"29156",8,348,64,1
"29157",8,348,68,1
"29158",8,348,92,1
"29159",8,348,100,2
"29160",8,349,60,1
"29161",8,349,64,1
"29162",8,349,65,1
"29163",8,349,72,1
"29164",8,349,82,1
"29165",8,349,88,1
"29166",8,349,92,1
"29167",8,350,67,1
"29168",8,350,72,1
"29169",8,350,88,1
"29170",8,350,92,1
"29171",8,350,100,1
"29172",8,351,64,1
"29173",8,351,68,1
"29174",8,351,72,1
"29175",8,351,84,1
"29176",8,351,92,1
"29177",8,351,100,1
"29178",8,352,88,1
"29179",8,352,100,2
"29180",8,353,100,2
"29181",8,354,70,1
"29182",8,354,76,1
"29183",8,354,92,1
"29184",8,354,96,1
"29185",8,354,100,1
"29186",8,355,56,1
"29187",8,355,72,1
"29188",8,355,80,1
"29189",8,356,56,1
"29190",8,356,72,1
"29191",8,356,78,1
"29192",8,357,75,1
"29193",8,357,100,1
"29194",8,358,68,2
"29195",8,358,76,2
"29196",8,358,81,1
"29197",8,358,84,1
"29198",8,358,88,2
"29199",8,358,92,1
