mapper,trace,kpn.name,processes_in_task,platform,mappings_cached,mapper.random_seed,mapper.record_statistics,log_level,tgff.directory,best_mapping_time,representation.canonical_operations,time_simulating,tgff.file,kpn,representation,time_representation,representation_init_time,mappings_evaluated
genetic,tgff_reader,TASK_GRAPH_2,9,designer_odroid,62,9,True,ERROR,../../../tgff/e3s-0.9,0.005665617,True,0.38806856100200093,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.08636688900878653,0.005530446767807007,205
tabu_search,tgff_reader,TASK_GRAPH_3,5,haec,41,3,True,ERROR,../../../tgff/e3s-0.9,1.051859766,False,0.9593103330116719,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.25465380000605364,0.18147124908864498,317
tabu_search,tgff_reader,TASK_GRAPH_2,4,haec,116,1,True,ERROR,../../../tgff/e3s-0.9,1.778099999,True,0.24594012797933829,networking-mocsyn.tgff,tgff_reader,Symmetries,0.1622515420021955,0.18476979434490204,199
tabu_search,tgff_reader,TASK_GRAPH_7,,multi_cluster,,2,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_8,,mppa_coolidge,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_1,4,designer_odroid,80,5,True,ERROR,../../../tgff/e3s-0.9,0.033857142,False,0.03363306100254704,networking-mocsyn.tgff,tgff_reader,Symmetries,0.02181545701023424,0.005022834986448288,43
simulated_annealing,tgff_reader,TASK_GRAPH_8,,mppa_coolidge,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_0,6,multi_cluster,0,5,True,ERROR,../../../tgff/e3s-0.9,2080.0033275,True,0.44934273199999997,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.034122885001124814,0.0004517529159784317,300
genetic,tgff_reader,TASK_GRAPH_8,,mppa_coolidge,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_4,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_7,,haec,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_1,4,multi_cluster,318,6,True,ERROR,../../../tgff/e3s-0.9,60.02295,True,0.03488039300282253,networking-mocsyn.tgff,tgff_reader,Symmetries,0.03221961599410861,0.0003967899829149246,45
random_walk,tgff_reader,TASK_GRAPH_4,,designer_odroid,,2,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_4,,haec,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,,mppa_coolidge,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_7,,multi_cluster,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_7,,haec,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_0,4,mppa_coolidge,7444,9,True,ERROR,../../../tgff/e3s-0.9,12.502050499,False,0.2984033950124285,telecom-mocsyn.tgff,tgff_reader,Symmetries,7.551165125845728,0.18330713920295238,201
tabu_search,tgff_reader,TASK_GRAPH_5,,mppa_coolidge,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_4,3,multi_cluster,3,5,True,ERROR,../../../tgff/e3s-0.9,40.0216,True,0.005064510001830058,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.0012336949948803522,0.0004564113914966583,9
tabu_search,tgff_reader,TASK_GRAPH_3,5,designer_odroid,204,3,True,ERROR,../../../tgff/e3s-0.9,0.003501,True,0.13861060500312306,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.05897872999594256,0.004869015887379646,138
random_walk,tgff_reader,TASK_GRAPH_3,3,designer_odroid,0,7,True,ERROR,../../../tgff/e3s-0.9,0.002812234,True,0.21584693700000024,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.035102532001474174,0.0063585638999938965,300
simulated_annealing,tgff_reader,TASK_GRAPH_7,,designer_odroid,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,4,mppa_coolidge,207,8,True,ERROR,../../../tgff/e3s-0.9,10.022079999,False,0.07103653298690915,networking-mocsyn.tgff,tgff_reader,Symmetries,0.32288163102384715,0.18606683239340782,53
tabu_search,tgff_reader,TASK_GRAPH_0,6,designer_odroid,132,3,True,ERROR,../../../tgff/e3s-0.9,0.005797423,True,0.28612967102708353,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.07475492699632014,0.004900647327303886,241
tabu_search,tgff_reader,TASK_GRAPH_4,3,mppa_coolidge,356,9,True,ERROR,../../../tgff/e3s-0.9,403.354834333,True,0.011708939007803565,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.16863145399474888,0.18299457989633083,10
random_walk,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_6,,designer_odroid,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_0,5,haec,74,3,True,ERROR,../../../tgff/e3s-0.9,0.414822232,True,0.2667588249751134,office-automation-mocsyn.tgff,tgff_reader,Symmetries,0.3242258999780461,0.18225291185081005,183
random_walk,tgff_reader,TASK_GRAPH_5,,mppa_coolidge,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_0,7,multi_cluster,108,9,True,ERROR,../../../tgff/e3s-0.9,122.4676,True,0.24245208299362275,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.05418455399922095,0.00036094337701797485,162
genetic,tgff_reader,TASK_GRAPH_7,,multi_cluster,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_5,,designer_odroid,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_0,4,multi_cluster,228,10,True,ERROR,../../../tgff/e3s-0.9,70.002001,True,0.0324121760095295,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.030975166027928935,0.00039465539157390594,35
random_walk,tgff_reader,TASK_GRAPH_7,,multi_cluster,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_7,,haec,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_0,6,designer_odroid,0,9,True,ERROR,../../../tgff/e3s-0.9,0.009142436,False,0.45880717700000034,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.05323568499989051,0.0052914489060640335,300
tabu_search,tgff_reader,TASK_GRAPH_8,,haec,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_1,5,designer_odroid,0,4,True,ERROR,../../../tgff/e3s-0.9,2.683394585,False,0.39186881100000037,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.047276745000999654,0.005674634128808975,300
genetic,tgff_reader,TASK_GRAPH_0,7,multi_cluster,92,4,True,ERROR,../../../tgff/e3s-0.9,120.002501,True,0.2660285699948872,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.053890295028395485,0.00042193010449409485,179
simulated_annealing,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_2,,haec,,2,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_8,,mppa_coolidge,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_0,7,multi_cluster,107,6,True,ERROR,../../../tgff/e3s-0.9,120.002501,False,0.23614501700285473,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.05150857098669803,0.00039381906390190125,158
simulated_annealing,tgff_reader,TASK_GRAPH_2,9,haec,3,4,True,ERROR,../../../tgff/e3s-0.9,0.639477965,False,9.514133419974314,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,6.825286468999366,0.18264015763998032,3647
genetic,tgff_reader,TASK_GRAPH_5,2,haec,208,1,True,ERROR,../../../tgff/e3s-0.9,0.044327783,False,0.044845187996543245,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.08049147798010381,0.18143665045499802,56
simulated_annealing,tgff_reader,TASK_GRAPH_6,2,designer_odroid,14,3,True,ERROR,../../../tgff/e3s-0.9,0.0012505,False,0.000905936994968215,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.0020521419937722385,0.005228603258728981,2
random_walk,tgff_reader,TASK_GRAPH_6,2,designer_odroid,0,5,True,ERROR,../../../tgff/e3s-0.9,0.001525734,False,0.1625212710000002,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.028159692999906838,0.006386848166584969,300
tabu_search,tgff_reader,TASK_GRAPH_7,,designer_odroid,,8,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_8,,multi_cluster,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_2,4,haec,81,6,True,ERROR,../../../tgff/e3s-0.9,0.278099999,False,0.22693210399484087,networking-mocsyn.tgff,tgff_reader,Symmetries,0.18691955299436813,0.18131785281002522,188
random_walk,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_6,2,haec,372,1,True,ERROR,../../../tgff/e3s-0.9,0.044327783,False,0.0474211340151669,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.13045787400915287,0.18155781365931034,58
genetic,tgff_reader,TASK_GRAPH_8,,haec,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_6,,designer_odroid,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_3,5,multi_cluster,226,10,True,ERROR,../../../tgff/e3s-0.9,80.002501,True,0.12098544800028321,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.036927167006069794,0.000391276553273201,124
simulated_annealing,tgff_reader,TASK_GRAPH_0,7,designer_odroid,80,3,True,ERROR,../../../tgff/e3s-0.9,0.003751,False,0.8775709289930091,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.19728464897343656,0.0048434119671583176,567
tabu_search,tgff_reader,TASK_GRAPH_1,,designer_odroid,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_2,6,haec,9,1,True,ERROR,../../../tgff/e3s-0.9,2.125866182,False,0.5088083640075638,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.35856246700132033,0.18033163249492645,306
simulated_annealing,tgff_reader,TASK_GRAPH_8,,designer_odroid,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_7,,haec,,2,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_0,1,mppa_coolidge,273,10,True,ERROR,../../../tgff/e3s-0.9,0.0005065,False,0.0014025400014361367,networking-mocsyn.tgff,tgff_reader,Symmetries,0.15698623797834443,0.18338990025222301,2
genetic,tgff_reader,TASK_GRAPH_1,6,multi_cluster,129,2,True,ERROR,../../../tgff/e3s-0.9,90.039755,False,0.181871143013268,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.04546386202855501,0.00039209984242916107,147
genetic,tgff_reader,TASK_GRAPH_2,,designer_odroid,,8,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_8,,haec,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_6,,haec,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,3,multi_cluster,265,1,True,ERROR,../../../tgff/e3s-0.9,40.001501,True,0.005580134002229897,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.022937007979635382,0.00039746426045894623,10
random_walk,tgff_reader,TASK_GRAPH_4,,multi_cluster,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_0,1,mppa_coolidge,257,3,True,ERROR,../../../tgff/e3s-0.9,0.0005065,False,0.0021836559990333626,networking-mocsyn.tgff,tgff_reader,Symmetries,0.15487656401091954,0.18484038673341274,2
tabu_search,tgff_reader,TASK_GRAPH_5,,designer_odroid,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_8,,mppa_coolidge,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_1,6,multi_cluster,155,5,True,ERROR,../../../tgff/e3s-0.9,90.002501,False,0.26100359703195863,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.05353288598053041,0.0003993865102529526,212
tabu_search,tgff_reader,TASK_GRAPH_5,2,haec,436,4,True,ERROR,../../../tgff/e3s-0.9,0.044327783,False,0.05310719000044628,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.1516309810031089,0.1817293893545866,67
random_walk,tgff_reader,TASK_GRAPH_7,2,mppa_coolidge,0,8,True,ERROR,../../../tgff/e3s-0.9,400.00105,True,0.355058996000003,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.07800542200129712,0.18603176437318325,300
random_walk,tgff_reader,TASK_GRAPH_5,,haec,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_5,,mppa_coolidge,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_0,1,designer_odroid,7,4,True,ERROR,../../../tgff/e3s-0.9,0.009285715,True,0.0002069510010187514,networking-mocsyn.tgff,tgff_reader,Symmetries,0.0007261539994942723,0.005012692883610725,1
tabu_search,tgff_reader,TASK_GRAPH_2,6,designer_odroid,185,1,True,ERROR,../../../tgff/e3s-0.9,0.003376,False,0.3167709010122053,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.09444325598087744,0.005236402153968811,257
simulated_annealing,tgff_reader,TASK_GRAPH_6,2,multi_cluster,4,10,True,ERROR,../../../tgff/e3s-0.9,20.01655,True,0.0010657440034265164,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.0005746129972976632,0.0004239436239004135,3
simulated_annealing,tgff_reader,TASK_GRAPH_1,5,multi_cluster,24,3,True,ERROR,../../../tgff/e3s-0.9,70.002001,False,0.06437258800542622,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.012416986006428488,0.00040433183312416077,65
random_walk,tgff_reader,TASK_GRAPH_0,7,mppa_coolidge,0,10,True,ERROR,../../../tgff/e3s-0.9,5728.717599999,True,0.8235185329999999,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.47068188800039934,0.18312714248895645,300
simulated_annealing,tgff_reader,TASK_GRAPH_3,3,mppa_coolidge,5781,3,True,ERROR,../../../tgff/e3s-0.9,403.334883833,False,0.023092296985851135,telecom-mocsyn.tgff,tgff_reader,Symmetries,3.0601172939386743,0.18345872312784195,17
tabu_search,tgff_reader,TASK_GRAPH_3,,haec,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_1,6,mppa_coolidge,237,7,True,ERROR,../../../tgff/e3s-0.9,906.675822666,True,0.14113524100685026,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.38508984399595647,0.18340018391609192,76
simulated_annealing,tgff_reader,TASK_GRAPH_8,,mppa_coolidge,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_8,,multi_cluster,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_3,3,designer_odroid,381,7,True,ERROR,../../../tgff/e3s-0.9,0.002001,False,0.016154335000464926,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.05142609899485251,0.005150247365236282,29
tabu_search,tgff_reader,TASK_GRAPH_7,,haec,,8,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_2,9,mppa_coolidge,0,5,True,ERROR,../../../tgff/e3s-0.9,1253.922811,True,2.549146298,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.5246773100002429,0.1822384838014841,300
random_walk,tgff_reader,TASK_GRAPH_6,,haec,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_4,,multi_cluster,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,,designer_odroid,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_2,4,multi_cluster,370,3,True,ERROR,../../../tgff/e3s-0.9,60.0281,True,0.03727609400266374,networking-mocsyn.tgff,tgff_reader,Symmetries,0.0372681479966559,0.00040350109338760376,48
tabu_search,tgff_reader,TASK_GRAPH_0,6,haec,11,4,True,ERROR,../../../tgff/e3s-0.9,1.122771965,False,0.6017452879968914,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.34996522999790614,0.1820676550269127,374
simulated_annealing,tgff_reader,TASK_GRAPH_8,,haec,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,2,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_1,5,multi_cluster,254,7,True,ERROR,../../../tgff/e3s-0.9,71.3971,True,0.08655337499476445,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.03728695300014806,0.00039519183337688446,88
tabu_search,tgff_reader,TASK_GRAPH_1,5,mppa_coolidge,285,9,True,ERROR,../../../tgff/e3s-0.9,1103.335334333,False,0.12827743900561472,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.4287062539951876,0.1816613506525755,80
simulated_annealing,tgff_reader,TASK_GRAPH_5,,haec,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_0,4,haec,95,2,True,ERROR,../../../tgff/e3s-0.9,0.227877299,False,0.2201998150012514,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.23615995000000112,0.184197548776865,167
simulated_annealing,tgff_reader,TASK_GRAPH_1,6,mppa_coolidge,3045,4,True,ERROR,../../../tgff/e3s-0.9,1003.334883333,True,0.42498914500538376,telecom-mocsyn.tgff,tgff_reader,Symmetries,4.3338243259859155,0.18278919160366058,228
genetic,tgff_reader,TASK_GRAPH_6,,multi_cluster,,2,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_2,6,multi_cluster,125,7,True,ERROR,../../../tgff/e3s-0.9,90.039755,True,0.18294019104359904,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.0439111209816474,0.000396139919757843,147
random_walk,tgff_reader,TASK_GRAPH_2,,multi_cluster,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_2,4,haec,130,10,True,ERROR,../../../tgff/e3s-0.9,1.778099999,False,0.14870535599948198,networking-mocsyn.tgff,tgff_reader,Symmetries,0.16278688200145552,0.18282585218548775,123
random_walk,tgff_reader,TASK_GRAPH_0,4,haec,0,10,True,ERROR,../../../tgff/e3s-0.9,0.386210666,False,0.4934768029999999,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.2233457369984535,0.18277842365205288,300
random_walk,tgff_reader,TASK_GRAPH_2,9,designer_odroid,0,7,True,ERROR,../../../tgff/e3s-0.9,0.019740742,True,0.7297803550000006,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.07881897399965965,0.0053330473601818085,300
random_walk,tgff_reader,TASK_GRAPH_8,,multi_cluster,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_7,2,designer_odroid,40,7,True,ERROR,../../../tgff/e3s-0.9,0.0012505,True,0.003062362997297896,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.005847966982400976,0.005211902782320976,6
genetic,tgff_reader,TASK_GRAPH_0,7,designer_odroid,89,9,True,ERROR,../../../tgff/e3s-0.9,0.0047505,True,0.28677802898164373,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.0815312709819409,0.00496828556060791,181
simulated_annealing,tgff_reader,TASK_GRAPH_2,4,haec,124,7,True,ERROR,../../../tgff/e3s-0.9,1.028099999,True,0.1534362419970421,networking-mocsyn.tgff,tgff_reader,Symmetries,0.17341670600217185,0.18297108821570873,129
random_walk,tgff_reader,TASK_GRAPH_1,6,haec,0,3,True,ERROR,../../../tgff/e3s-0.9,0.467532883,False,0.7119189659999998,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.34070832400175277,0.18212693743407726,300
random_walk,tgff_reader,TASK_GRAPH_6,2,multi_cluster,0,7,True,ERROR,../../../tgff/e3s-0.9,2000.01655,False,0.14172687599999964,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.013495840001269244,0.0004426483064889908,300
genetic,tgff_reader,TASK_GRAPH_2,,haec,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_2,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_8,,mppa_coolidge,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_6,,haec,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_8,,designer_odroid,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_0,4,multi_cluster,0,5,True,ERROR,../../../tgff/e3s-0.9,5020.002001,False,0.3270528510000006,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.027895209997950587,0.001318054273724556,300
