platform.processor_1.type,log_level,trace,kpn,mapper,platform.name,representation,platform,estimated_total_time,best_mapping_time,platform.processor_0.type,mapper.random_seed
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,258.64992213249207,372.701541635,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SymmetryEmbedding,exynos,20.41984248161316,36.94144357,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,MetricSpaceEmbedding,exynos,176.40642094612122,22.649133814,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,MetricSpaceEmbedding,exynos,33.559720039367676,33.197997917,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SymmetryEmbedding,exynos,8.49594235420227,26.791948697,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,MetricSpaceEmbedding,mppa_coolidge,11.027906656265259,43055.8327398,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,MetricSpaceEmbedding,exynos,2.019984245300293,18.815959651,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SymmetryEmbedding,mppa_coolidge,610.172031879425,68076.707913024,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,MetricSpaceEmbedding,exynos,4.271967887878418,594.243873571,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SimpleVector,exynos,1.7719862461090088,27.069658833,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,MetricSpaceEmbedding,exynos,8.731943130493164,26.791948697,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,mppa_coolidge,584.2230563163757,23024.203336117,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,Symmetries,exynos,6.4519453048706055,18.736833572,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,Symmetries,exynos,27.755759239196777,36.403559941,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SymmetryEmbedding,exynos,215.76323056221008,32.239115945,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,Symmetries,mppa_coolidge,4.059967517852783,137.059616485,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,Symmetries,mppa_coolidge,27.18777370452881,9392.80164882,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SymmetryEmbedding,exynos,35.871697187423706,594.212857819,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,Symmetries,mppa_coolidge,4.119966745376587,4137.853237333,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SymmetryEmbedding,exynos,86.22778129577637,33.365078551,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,MetricSpaceEmbedding,exynos,6.599950313568115,36.877529713,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SimpleVector,mppa_coolidge,685.9895839691162,50013.214769333,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,MetricSpaceEmbedding,mppa_coolidge,104.01518654823303,35219.5233863,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,2044.2683579921722,27775.433610967,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,MetricSpaceEmbedding,mppa_coolidge,62.69151735305786,5231.107070666,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SymmetryEmbedding,exynos,115.96701073646545,35.749200053,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,Symmetries,exynos,19.207807779312134,30.818997703,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,MetricSpaceEmbedding,exynos,1.8999853134155273,19.285902586,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SimpleVector,exynos,13.483895063400269,747.284711414,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SimpleVector,mppa_coolidge,9.991915225982666,50126.8037795,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SymmetryEmbedding,exynos,108.4996337890625,32.485414854,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,Symmetries,exynos,9.191922426223755,511.237867566,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,MetricSpaceEmbedding,exynos,13.811862230300903,577.80856026,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SimpleVector,exynos,56.3954598903656,30.327912707,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,MetricSpaceEmbedding,mppa_coolidge,6.439955711364746,8707.976596667,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SymmetryEmbedding,exynos,19.84784698486328,36.880544713,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,11.783907175064087,4240.273739329,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,exynos,29.035766124725342,32.239115945,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SymmetryEmbedding,exynos,16.65187168121338,36.419624143,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,1575.3390645980835,6506.491142,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,617.791097164154,4041.292543832,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SymmetryEmbedding,mppa_coolidge,649.5188210010529,4236.458680663,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,exynos,37.01169276237488,21.124378484,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SimpleVector,mppa_coolidge,6.059952259063721,5309.817093666,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,19.971836805343628,38.582137355,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,Symmetries,exynos,8.371929168701172,581.996238698,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,Symmetries,mppa_coolidge,13.919856071472168,853.484610587,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,SymmetryEmbedding,exynos,25.367805004119873,504.519674782,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SymmetryEmbedding,mppa_coolidge,658.4899342060089,4236.458680663,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SimpleVector,mppa_coolidge,4.9959657192230225,8001.909502833,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,4588.607717037201,27207.865204666,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SymmetryEmbedding,exynos,9.015938758850098,21.700249263,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SymmetryEmbedding,exynos,2.015984535217285,20.295846578,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SimpleVector,exynos,35.0556755065918,19.131364545,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SymmetryEmbedding,exynos,128.77512073516846,695.22478007,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SymmetryEmbedding,mppa_coolidge,716.0550110340118,28009.958064166,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,Symmetries,exynos,17.443819761276245,30.592357062,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,MetricSpaceEmbedding,mppa_coolidge,51.959587812423706,4235.128566663,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,14.623884677886963,4238.738884996,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SimpleVector,exynos,18.66786479949951,18.624683434,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,Symmetries,mppa_coolidge,7.439941167831421,9987.80164882,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,mppa_coolidge,413.44092988967896,30454.894667118,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,Symmetries,exynos,14.931879043579102,764.260678211,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,Symmetries,mppa_coolidge,4.803961753845215,139.400374492,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,MetricSpaceEmbedding,exynos,23.551820993423462,641.853113271,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,MetricSpaceEmbedding,mppa_coolidge,4.695962190628052,5626.238385,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SimpleVector,exynos,26.235817432403564,31.806138748,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SymmetryEmbedding,exynos,66.18362355232239,755.09377825,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SymmetryEmbedding,mppa_coolidge,657.3108427524567,4042.370119996,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,1860.6537609100342,4032.525991166,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,SimpleVector,mppa_coolidge,7.5399558544158936,4027.520037466,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SimpleVector,mppa_coolidge,988.911110162735,34818.546204966,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SimpleVector,exynos,34.89168834686279,594.216055319,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,2324.8595836162567,20770.439045978,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SimpleVector,mppa_coolidge,3.7799694538116455,4137.853237333,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,Symmetries,exynos,6.695946931838989,20.2772935,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,Symmetries,exynos,4.123968601226807,594.24828115,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,MetricSpaceEmbedding,exynos,8.103939056396484,21.411991143,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SimpleVector,mppa_coolidge,4.859966516494751,7070.87944367,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,Symmetries,exynos,4.299967288970947,607.736691163,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,Symmetries,mppa_coolidge,12.915904998779297,1123.0780895,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SimpleVector,exynos,13.24788236618042,491.9801,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SimpleVector,mppa_coolidge,154.3428089618683,8238.196814323,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SimpleVector,exynos,18.12783932685852,504.955629451,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,47.4355890750885,695.224763284,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SimpleVector,exynos,4.171969175338745,18.986672001,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,MetricSpaceEmbedding,exynos,8.483945369720459,25.083813889,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,exynos,28.383763313293457,22.035481935,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,SymmetryEmbedding,mppa_coolidge,680.7146036624908,3100.058243638,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,Symmetries,exynos,5.859954833984375,33.925730857,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,Symmetries,mppa_coolidge,10.375983715057373,30964.172203969,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SimpleVector,exynos,3.975970506668091,18.799873715,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,Symmetries,mppa_coolidge,12.815905570983887,1517.654327638,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,Symmetries,exynos,16.01584792137146,541.068418557,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,Symmetries,exynos,35.12371635437012,30.800931482,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SymmetryEmbedding,exynos,8.011932134628296,19.857511786,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,34.50372624397278,23568.115187784,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,634.8478934764862,2729.396304609,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,41.09966564178467,36.877529713,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SimpleVector,exynos,29.607751846313477,19.742020249,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,3007.2524394989014,26820.035664999,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SymmetryEmbedding,mppa_coolidge,611.7140245437622,8947.377358336,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SimpleVector,exynos,4.071969509124756,508.063037194,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,888.2215695381165,3842.847262329,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,108.42306518554688,32.485414854,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SymmetryEmbedding,exynos,58.67552351951599,1056.480437936,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SimpleVector,exynos,36.77168917655945,30.80068212,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SymmetryEmbedding,exynos,6.231947422027588,38.582137355,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,Symmetries,exynos,12.01589846611023,542.249647068,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SymmetryEmbedding,exynos,55.947752952575684,720.799507906,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,Symmetries,mppa_coolidge,19.623842477798462,7303.056865,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,MetricSpaceEmbedding,mppa_coolidge,10.191913843154907,68076.707913024,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,MetricSpaceEmbedding,exynos,26.511796951293945,695.408721522,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,23.199817419052124,8130.596391997,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,Symmetries,mppa_coolidge,19.011813163757324,1025.806545411,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SymmetryEmbedding,exynos,55.88356041908264,38.70691914,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SymmetryEmbedding,exynos,38.41564917564392,22.150395,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,20.07984185218811,8020.157607666,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,55.65554356575012,38.70691914,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SymmetryEmbedding,exynos,4.591964960098267,593.883032687,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,SymmetryEmbedding,mppa_coolidge,672.2984101772308,9020.539083981,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,Symmetries,mppa_coolidge,37.803696393966675,5123.466992666,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,Symmetries,mppa_coolidge,20.903831958770752,7509.592898833,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,889.7809176445007,3842.847262329,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,Symmetries,exynos,1.8919851779937744,20.758559,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SimpleVector,exynos,28.035804510116577,36.307966094,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SimpleVector,exynos,4.06796932220459,541.690415728,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,Symmetries,mppa_coolidge,17.443859100341797,49519.250081,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,MetricSpaceEmbedding,exynos,12.80390453338623,18.795588001,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,MetricSpaceEmbedding,exynos,36.183576583862305,21.1444315,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,Symmetries,mppa_coolidge,6.975948333740234,7797.654829324,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,MetricSpaceEmbedding,mppa_coolidge,4.771961450576782,5230.214001333,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SimpleVector,exynos,1.9279851913452148,20.758559,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SymmetryEmbedding,exynos,8.439929008483887,19.792893643,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,Symmetries,exynos,15.195857048034668,594.237956819,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SimpleVector,mppa_coolidge,7.311954021453857,251.614533317,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SimpleVector,exynos,10.679904699325562,594.214524083,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SimpleVector,mppa_coolidge,37.85572361946106,781.914145263,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,2156.269496679306,6138.362776995,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,Symmetries,exynos,8.391944885253906,25.083813889,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,SimpleVector,exynos,8.623934745788574,541.068463557,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,Symmetries,mppa_coolidge,10.3799889087677,68076.707913024,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,exynos,30.379729747772217,30.85352906,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SimpleVector,exynos,7.087946653366089,18.733034858,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SymmetryEmbedding,exynos,8.59594202041626,22.161412809,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,Symmetries,exynos,8.331944942474365,22.291387885,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,Symmetries,mppa_coolidge,9.823988199234009,35740.58972535,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SymmetryEmbedding,mppa_coolidge,604.3688473701477,8001.909502833,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,Symmetries,exynos,19.819825410842896,35.749200053,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SymmetryEmbedding,mppa_coolidge,1607.6074011325836,1988.011599592,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,Symmetries,exynos,8.319944381713867,21.700249263,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SymmetryEmbedding,exynos,37.07565093040466,19.672784259,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,14.97988224029541,4032.525991166,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,MetricSpaceEmbedding,exynos,14.591891288757324,33.845274,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,MetricSpaceEmbedding,mppa_coolidge,83.35140442848206,8491.821495991,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SimpleVector,exynos,13.391896724700928,657.081482,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SymmetryEmbedding,exynos,39.51166605949402,577.77602526,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,635.0434992313385,23568.115187784,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,Symmetries,mppa_coolidge,15.835840702056885,941.275742398,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SymmetryEmbedding,exynos,54.90756702423096,36.811975213,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SimpleVector,mppa_coolidge,8.959943532943726,143.304723158,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,896.9491655826569,6822.722482146,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,exynos,29.423702001571655,30.912494766,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SimpleVector,mppa_coolidge,16.16387128829956,1109.935069491,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SimpleVector,mppa_coolidge,9.127922773361206,30964.172203969,ARM_CORTEX_A7,6
